Class,POP,WorkGroup,miX,Idsample,date,a-pinene,fenchene,camphene,b-pinene,b-myrcene,a-phellandrene,a-terpinene,d-limonene,cineolo,b-ocimene,g-terpinene,p-cymene,terpinolene,neryl-propionate,nerol,neryl-isovaleriate,neryl-acetate,linalool,terpinen-4-ol,a-terpineol,a-ylangene,a-copaene,isoitalicene,italicene,cis-a-bergamotene,trans-a-bergamotene,b-caryophillene,guaia-6.9-diene,b-farnesene,g-curcumene,a-muurolene,b-bisabolene,d-cadinene,sesquiterpene8,b-selinene,b-curcumene,selinene,a-curcumene,C15H26O2,guaiol,sesquiterpene 4,rosifoliol,TOT_Mono,TOT_mono&sesqui,Work_prop,Work_prop2,Work_prop3,Isole,WorkGroup_dup
E,V,E_V,,E V 8 25SETT20.D,28/09/2020 15:11:13,"1089170,20414804","845235,358104669","183924,98930782","372000,412345704","37389,4325826447",0,"133957,485678514","7062806,91273123",0,"3750,0350000001","59055,7745520656","10246,1855000002",0,"5288348,19268649","6831197,01105397","1362912,73310911","22576721,4039246","1439071,44451363",0,0,0,0,"409470,898707159","1634977,57356163",0,"1367835,95026476","86103,9259999998",0,"92870,0028214878","25011703,624482",0,"209154,0615",0,0,0,"650478,395499999",0,"3805163,94437951","705346,795868131","684874,267089531",0,"4826451,2159414","47295787,5752385","86780218,2313541",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_V
E,V,E_V,,E V 9 25SETT20.D,28/09/2020 16:06:47,"1678029,86666076","815399,629588672","252850,571135252","562388,797603266","71378,2832809926","10439,6725677687","143946,896520662","7538258,27489099",0,"15652,7647824996","100960,382570249","24522,3190344213",0,"11389359,4880826","6630667,37799996","3525607,12270041","1435658,75016561","1163936,36005218",0,0,0,0,"781308,81132541","3091008,64513964",0,0,"118092,6915",0,0,"24491685,3848739",0,0,0,0,0,"1062816,81235792",0,"10109312,3058249","2368124,70021007","381613,088109637",0,"3185831,17790145","35359056,5576363","80948850,1748792",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_V
E,V,E_V,1,E V Mix 6dicembre2021.D,06/12/2021 19:47:59,"8303378,60400572","939000,98211858","273559,082999999","970066,073346049","143603,092134334","23295,8224999999","438350,075867829","7482867,59122475","7480538,3382234","40854,5764421366","914376,187331197","208155,670000002","270338,764000002","6807515,92939907","3856274,11042706","827696,005499988","24599443,3763463","2975528,47862661","456859,915203567","819429,985651251","320052,324033274","320374,09379822","838474,028409181","3122796,80525539","772666,851684839","59071,0849484398","1078511,1151277",0,"128812,379438018","33729103,0531816","465856,585999997","25274,5228894753","284521,613500001",0,"24599443,3763463","933633,731500014","733592,583217375","3190495,79084391","526548,086210523","2363989,23502435",0,"6052614,9300763","67831132,6613479","147376964,852833",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_V
E,VI,E_VI,,E VI 1 25SETT20.D,25/09/2020 14:18:54,"294795,339977208","35481,5510793895","120450,975641701","92643,514751352","13083,0156881656",0,0,"1254029,88120977","12644,1329999998","40166,1639902137",0,"18740,3190000006","234634,698236365","1843439,72020201","1064810,59656261",0,"14807659,6890425","3541999,54356633",0,0,0,0,"399105,908339105","1593204,2291005",0,0,"65715,7354014842",0,"55274,7375000001","13790587,648798",0,0,0,0,0,"272809,159499999",0,0,0,0,0,0,"23374579,1419476","39551276,5605867",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 11.D,08/09/2020 22:47:31,"4408,91981760951",0,0,0,"6311,663531029",0,0,"91405,1642286131",0,0,"12205,9004999998",0,"13540,3732821065","7880863,07103862","1106437,60533007","624814,933545146","30169620,4868038","369016,619988905",0,0,0,0,"190903,057985143","752680,467720375","129934,116420761","114525,467601958",0,0,0,"11171726,8806312",0,"49567,153",0,0,0,"285227,972373459",0,0,"337847,656267417",0,0,0,"40278624,7380659","53311037,5100662",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 14.D,09/09/2020 01:34:14,"1434915,64580506","201757,0349165","559572,770867627","529160,695197172","47385,0074177346",0,0,"6257225,89039159",0,0,"2594995,226655","6417,32224736837","38701,4697652173","5904524,91552212","702770,668988701",0,"17587579,4647383","3042912,91155663","872897,159186466",0,0,0,"587671,531816419","2269090,26875474","2875928,90276681","1718234,24505335","37488,3820000004",0,"229194,406000001","10460696,7939845",0,"373344,194500002",0,"70689,8200000004",0,"700840,055975",0,0,0,0,0,"1764726,13525534","39780816,1832555","60868720,9193617",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 15.D,09/09/2020 02:29:22,"1053286,99508525","136881,732123918","537549,892199229","350022,331786691","29855,4645519868",0,0,"4593850,5479592",0,0,"39753,6920000003",0,"967262,372758565","15821519,9882063","1288098,57385204","758556,418517883","35746693,3715162","1647853,9756241","581873,040662833",0,0,0,"605310,161401403","2292509,06106667","1796467,2385496","1178858,84621474","8810334,63127426",0,"99211,8149999994","19667449,8179377",0,"317632,055521346",0,"99491,3505000006",0,"514108,007500004",0,0,"209293,319613485","1614208,63354068",0,"1401755,87644681","63553058,3968442","102159689,211411",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 16.D,09/09/2020 03:24:33,0,0,0,0,0,0,0,"11397,7744784158",0,0,0,0,0,"309866,460315727","97352,3097578358",0,"1324965,31667005","349939,741939413",0,0,0,0,"42619,3348733564","36048,2533632422","103641,902039452","84936,4245381018",0,"27760,6745000002",0,"135106,239383342","53564,6665022482",0,0,0,0,"17614,6555604452",0,0,0,0,0,0,"2093521,60316144","2594813,75392163",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 17.D,09/09/2020 04:19:56,"16280,537",0,0,0,"13507,3120456171",0,0,"122187,575717941",0,0,"107812,201244133",0,"18829,2096900793","7642430,50006028","1707018,14069003","371353,467190405","40947947,6358616","3024722,85243002",0,0,0,0,"1155626,37714635","595691,568300966",0,"52070,4534999995","28110,3730000001",0,0,"1142749,86744164",0,"145751,864342699",0,0,"2769900,0063702",0,"1143442,23622106",0,"251852,170787989","1363039,99474466",0,"1823410,37931362","53972089,4319301","64443734,7230993",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 18 18agosto21.D,18/08/2020 14:45:48,"68577,7138025584",0,"25026,3880418607",0,"3706,0980178645",0,0,"110357,623009868",0,0,"2718,51250000007",0,"37454,1942438308",0,"139896,586044559",0,"332783,894047415","187823,621002456",0,0,0,0,"185769,125471299","480993,84763572",0,0,0,0,0,"198690,263276057",0,0,0,0,0,0,0,0,0,0,0,"660161,092200202","908344,630710413","2433958,95929369",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 19.D,09/09/2020 06:10:36,"929607,852013425",0,0,"16233,3283621794","15418,6462721203",0,0,"254897,492393704",0,0,"102056,383705995",0,"25648,8780670881","9136028,42062232","1754597,8986051","320289,316123051","27685409,2385054","3022015,96220302","752878,040064508",0,0,0,"264371,09489554","1067965,22036596","231621,951387683","137398,845176198","497628,938765014",0,"80572,7684719096","6524236,73455095",0,"33978,3164999999",0,0,0,"177881,824999998",0,0,"464097,425118546","837287,025434054",0,"748523,048220914","44015081,4569379","55080644,6508247",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 21.D,09/09/2020 08:01:03,0,0,0,0,"13103,2913161238",0,0,"96333,3112448564",0,0,"200479,661342773",0,"51186,8077976801","12275573,9564761","2424793,91263626","509147,488325841","33203003,1810959","1186102,25897795",0,0,0,0,"432673,376882375","1855128,7096976","2266509,16212915","1342102,49570671",0,0,"135536,196499999","21873753,7553615",0,"338277,333499999",0,"62860,9879999994",0,"643936,1865",0,0,"204069,593477525",0,"341311,119499999",0,"49959723,8692135","79455882,7864683",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 22.D,09/09/2020 08:56:33,"282612,190818541",0,0,"10984,6184999998","29683,3170323424",0,0,"215240,093713696",0,"23871,4403752383",0,"1514,7524999999","21407,2358054693","13160951,4022916","1245622,01566862","285074,659499998","21786817,1645514","1837113,39949768",0,0,0,0,"287063,401262029","1137169,67251611","324608,195029768","206579,575200078","55462,3749584751",0,"195366,554286518","16450900,7904057",0,"63168,4670000004",0,"63361,8524999999",0,"317527,304594124",0,0,"329710,552999997","1289459,74286346",0,"1317359,39571862","38900892,2902546","60938630,1695895",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 23.D,09/09/2020 09:52:01,"647048,426855492",0,"137709,747691769","264141,313846925","20508,9572602011",0,"165787,677149883","1854190,03908786","19807,8326536119",0,"276350,950828979","28150,3598421044","33189,8339040968","8475645,55509624","1567114,92508417","184390,917725294","23045374,621562","2563384,46950065","1434309,86934761",0,0,0,"338359,002452265","1352762,00641781","945378,380965168","660694,381359577","911568,491684872","53885,8359770684","108018,334438202","9071572,34781607","179693,23407191","229380,394499999",0,"27329,7984999997",0,"378343,776057387",0,0,"239119,892686296",0,0,"687308,795271232","40717105,4974369","55900520,1696347",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 24.D,09/09/2020 10:47:28,"3296134,18582114","459399,737717445","1344393,98526924","949906,930940877","33869,6207022459",0,"95151,6225000014","12462694,8444246",0,0,"96024,998424896",0,"22785,4142914955","10112296,638","4898895,79540352","507662,7465","31338986,5335067","2499399,66897312","603521,064861177",0,0,0,"376483,948129373","1561531,00180278",0,"77213,2265472719","41745,8354422849",0,0,"11778759,3979137",0,0,0,0,0,"297892,144558748",0,0,"220594,690500001","1179109,96767637",0,"1405740,88188732","68721123,7873365","85660194,8817943",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 25.D,09/09/2020 11:42:59,"1648723,76451616","233834,792073281","722643,440257819","529259,735394353","37981,3414077783",0,0,"7001942,92973055",0,0,"273662,504880151","10958,7635000003","40335,8009343912","6606122,19021929","1218387,17150431",0,"21021578,6615768","3237256,48722882","1545419,58398614",0,0,0,"191586,265916364","799830,801348767",0,"51506,486619191","31362,7893996331",0,0,"4912339,84073233",0,0,0,0,0,"195680,770479586",0,0,0,0,0,0,"44128107,1672098","50310414,1217057",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 26.D,09/09/2020 12:38:30,0,0,0,0,"29930,4390000001",0,0,"160476,984109898",0,"90830,1561643889",0,0,"43100,714886061","13456842,4192617","2953846,91702915","1089983,72050001","40968757,8428823","3286201,01613065",0,0,0,0,"340502,345033333","1257293,45474752","1764956,52181221","1226763,04509328","166858,165784465",0,"240877,756373122","5188965,61359695",0,"252295,617000003",0,"53038,5495617976",0,"452451,992000002",0,0,"406183,571500007","1676172,44649863",0,"1270807,02052103","62079970,2099642","76377136,3094865",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 27.D,09/09/2020 13:34:12,"1352813,18136182","201034,31772758","598549,881280876","497912,638481186","28090,6271210863",0,0,"5832287,41679193",0,0,"159976,626461121","3958,54224736828","16895,3637319331","5375776,81209564","1051883,32555382","255914,090785787","23587166,2253541","405448,9736791",0,0,0,0,"386966,565953105","1536585,06927462",0,"64199,9741503713",0,0,"76837,0514999998","3171113,90511248","43421,2208134821","187368,337000001",0,"47071,4955000001","4785419,89171808",0,"1753930,32086431",0,0,0,"341228,607108478",0,"39367708,0226733","51761850,4616683",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 28.D,09/09/2020 14:29:38,"84011,844906707",0,0,"55352,6667571807","19158,0912981568",0,0,"175565,949933759","1564982,45260155",0,"184230,78105625","36476,4296210529","49731,6280210017","11484878,1611246","1593473,68384239","235437,011999998","32110612,7229924","2588295,94193407","1167207,71153505",0,0,0,"252526,826357457","985254,57912196","1321435,54955394","491921,484016749","67783,665619873",0,"137084,112538786","3613915,31649173",0,"194390,085499999",0,"37461,6196112355",0,"381631,483408776",0,"11484878,1611246","178985,205999996","1659173,63834661",0,"2955227,16134328","51349415,0776242","75111083,9666592",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 29.D,09/09/2020 15:25:14,"5084945,54465261","164421,701448874","424018,210523376","260597,681172324","90638,4110344194",0,0,"3984327,06531568",0,0,"137255,935446932","5429,66312105235","31583,6735944312","9016178,1518029","925985,123376178","318206,157","22773849,7685611","3620494,41893122","714373,532567098",0,0,0,"633434,277115918","2473529,77837267","329210,929661374","234407,384157552",0,0,"266512,247392554","26833995,7299568",0,"60283,7955",0,0,0,"658966,868499997",0,0,"144778,739500002",0,0,0,"47552305,0385482","79187424,7887051",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 30.D,09/09/2020 16:20:50,"133196,572394812",0,"77686,3510628928","34993,6252421994","19265,2534588573",0,0,"661068,741499497",0,0,"146338,499010224",0,"29041,6827930304","4227223,48382143","2526718,56451918","257670,72442582","22947915,6079524","70393,7249242768",0,0,0,0,"206560,496471006","827379,40308497","293703,335568033","224498,197778867","74924,1092660838",0,"115471,547172142","3743236,43730812",0,"69757,2359999994",0,0,0,"278684,307388119",0,0,0,0,0,0,"31131512,8311046","36965727,901142",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 5 25SETT20.D,25/09/2020 13:23:00,"388075,57193467",0,0,0,"18459,3360568524",0,0,"186574,200373736","12357,4089999998",0,"30250,7396432535","3898,85395263154","235072,537580681","11830695,1020638","2806060,8205658","64837,4669999966","27080904,1554786","1707829,06744302","212301,95742819",0,0,0,"204640,13293173","807115,559505773","51916,1855000001","44775,650615007","65428,9964999998",0,"80918,0954775288","8859446,68247408",0,0,0,0,0,"218452,6145",0,0,"241504,081499998",0,0,0,"44577317,2185212","55151515,2175254",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 6.D,08/09/2020 18:09:58,0,0,0,0,"12349,9904695498",0,0,"191199,13027932",0,0,"23495,3829237012",0,"21317,2716910649","3512944,15497884","1977090,0383398","329230,537037017","30447746,3629058","375696,269315026",0,0,0,0,"243904,541980401","972017,194103995",0,"39645,2689999995","28923,2615000002",0,"80903,9528426966","4205479,6747996",0,0,0,0,0,"115108,020000001",0,0,"177956,045399336","654440,104122978",0,"565096,602318286","36891069,1379401","43974543,8040074",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 7.D,08/09/2020 19:05:29,"2284267,71689979","289247,558308683","1015967,42205732","654640,599459904","41822,0992027715",0,"143427,6505","8169547,1779106",0,0,"231945,009436335","53744,7989999984","21002,5126803086","6739794,19246202","758847,56228311","418202,897433607","26037972,2174433","981887,04130986","815799,445065233",0,0,0,"435836,831721387","1787365,45314982","1723998,40427256","864974,941751141","85033,2745863224",0,"170524,900999999","7154218,366614",0,"282091,823499999",0,"46970,4909999997",0,"572520,153563215",0,0,0,0,0,0,"48658115,9014528","61781650,5426113",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
E,VI,E_VI,,E VI 8.D,08/09/2020 20:01:00,"1629707,59747082","206418,25572293","564717,698224123","590399,945084108","159573,615831196",0,0,"7787599,16524176",0,0,"126242,21396652","3525,9545789475","26474,0544907411","12725419,4448024","4579723,38977779","1691893,86570862","34406472,0833003",0,"968864,477698567",0,0,0,"860199,148084259","3332687,05169754","19876,5844662919","189015,217084003","65404,7024914754",0,"379331,006116391","42968801,3110131","147857,553000001","86928,501064045",0,"164475,071499999",0,"631561,851433841",0,0,"1296692,16566828",0,0,0,"65467031,7618988","115609861,925518",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Elba,E_IV 
G,I,G_I,,G I 1 28luglio20.D,28/07/2020 12:36:46,"11195396,8516303","2353441,43971768","689392,582784394","2021056,14187859","137951,872070272","28446,1535459463","446086,203302701","23394357,0838234","47993,813",0,"610022,714660035","96545,0321621625",0,"7102169,90869254","1051654,00429215","1513825,00883674","22279275,4294952","596327,992786565","282219,181749999",0,"177630,283149459","27188,0951220384","465524,598741009","1980781,17702875","5447347,09332467","295293,856000001","38336,6880416672","59842,3694358519","403028,53097783","54219497,5710001","243329,784999998",0,"549092,444451324",0,0,"1438199,41999427",0,"1846896,21767407","1222505,64044483",0,0,0,"73846161,4144287","142260655,184815",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
G,I,G_I,,G I 10 25SETT20.D,29/09/2020 08:55:08,"7187930,35412657","1394981,02834089","379037,277708996","2611861,53921831","138390,681059998","133336,062237836","2293327,86213345","9895394,72966163","343043,482499999","12268,4298000003","3621075,90476079","719993,921388438",0,"8475540,51253696","2385853,5930209","1611549,78770673","23027753,3876511","186466,185563068","3759100,25855851",0,0,0,"660918,023460973","2619681,24803316","2113726,2095","1341451,13250001","267100,241492856",0,"500256,2275","43834240,2411456",0,0,"342917,636999999","141819,796398875",0,"1166812,14819943",0,"2529529,54108681","916847,351629222","932749,535228323",0,"3457163,54482108","68176904,9979742","129002117,875971",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
G,I,G_I,,G I 11.D,17/09/2020 12:08:05,"4356997,7062152","1281673,86658547","377356,766641929","2207946,4907583","139522,2775","105139,827500001","1166121,90882634","10501925,2288246","9221853,11708358","12655,0511465121","2903709,40526924","819207,118905193",0,"4350960,24013817","2835336,70240288","1976130,1067113","29828029,0707966","241179,630014774","3592796,57908062",0,0,"18596,7812902702","605049,249181389","2586523,70608868","573682,763155169","431700,632500002","17218569,5779688",0,"128142,248499999","29963914,8396215",0,0,"214835,690499999",0,0,"1125538,0224532",0,"4975427,21764936","667731,35195163","3553124,35384891",0,"18682823,5128665","75918541,0944007","156664201,041976",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
G,I,G_I,,G I 12.D,17/09/2020 13:03:51,"1605639,35520983","1186163,38828769","263756,888680887","627326,636011992","37376,4914999991","8646,5414837837","141007,225323782","10172378,3068871",0,0,"89221,4158697299","11370,9196013512",0,"987373,406814991","494717,214095481","560219,287629048","10746025,2167901","71849,0929931029","957207,879500002",0,"591891,912188409","35325,376557297","396027,94490726","1577924,42398792","581539,713499998","764610,207999999","4814626,37025142","622327,528579609","165932,9305","30217977,4139542","1072983,1625",0,"1491112,52714391",0,0,"1023612,76154132",0,"1178878,38099592","212730,004022394","1605151,40414048",0,"8721421,98847459","27960279,2666789","83034353,3179236",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_I
